,,,,,,,,,,,,,,,,,,,
Gene,,,,,,,,,,,RNA,,,,Protein,,,,
Gene pair,Rv tag,Mb tag,Gene,Annotation,Fxnal anno,Enzyme,Pathway,Theme,Reaction,Orthology,TB TPM avg,Bov TPM avg,log2FC ,padj,06hr_ctrl,pval06hr,24hr_ctrl,pval24hr,Avg
Rv0862c/Mb0885c,Rv0862c,Mb0885c,0,conserved protein,conserved hypotheticals,-,-,-,-,Variable,64.18081966,61.43110028,-0.063172991,0.794201097,0.567504072,0.04209984,0.69523365,0.012936264,0.631368861
Rv3332/Mb3365,Rv3332,Mb3365,nagA,probable n-acetylglucosamine-6-phosphate deacetylase naga %28glcnac 6-p deacetylase%29,cell wall and cell processes,-,-,-,-,Identical,60.35684892,113.7088399,0.823212253,0.000322313,1.172783254,0.003498017,0.724742381,0.050688404,0.948762817
Rv0759c/Mb0782c,Rv0759c,Mb0782c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,239.9820606,276.6076413,0.176070018,0.405059008,0.47787315,0.047994391,0.680083626,0.005875321,0.578978388
Rv2207/Mb2230,Rv2207,Mb2230,cobT,probable nicotinate-nucleotide-dimethylbenzimidazol phosphoribosyltransferase cobt,intermediate metabolism and respiration,-,-,-,-,Identical,134.3302304,146.5718369,0.116678982,0.711921473,0.378461581,0.052236597,0.82286201,0.000199424,0.600661795
Rv2957/Mb2981,Rv2957,Mb2981,0,possible glycosyl transferase,intermediate metabolism and respiration,0,pHBAD1 and pHBAD2 synthesis,Lipid biosyntheis,PHBAD1 + GDPFUC + DTDP + 3 SAM = PHBAD2 + SAH,Identical,56.78270371,78.14589641,0.612436449,NA,0.589567692,0.047556455,1.002456869,0.001505941,0.796012281
Rv2632c/Mb2665c,Rv2632c,Mb2665c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,133.9991497,165.4702514,0.432947131,0.150566212,0.688423664,0.046911694,1.294250603,0.00062112,0.991337134
Rv0365c/Mb0372c,Rv0365c,Mb0372c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,59.06973148,72.67914746,0.323144932,0.004727645,0.474776549,0.044617317,0.735722199,0.002834136,0.605249374
Rv1505c/Mb1543c,Rv1505c,Mb1543c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,135.2194213,51.3857675,-1.416019538,0.00000000000000104457,0.469928996,0.046787243,1.575193174,0.00000115265,1.022561085
Rv1576c/Mb1602c,Rv1576c,Mb1602c,0,Probable phiRV1 phage protein,insertion seqs and phages,-,-,-,-,Variable,99.22552735,118.3272505,0.253999132,0.086388354,0.528814089,0.041219118,0.748990122,0.005020905,0.638902105
Rv1767/Mb1796,Rv1767,Mb1796,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,129.7011598,131.3663357,0.104808914,0.623396108,0.716050625,0.017670819,0.647856677,0.027299794,0.681953651
Rv1525/Mb1552,Rv1525,Mb1552,wbbL2,possible rhamnosyl transferase wbbl2,"virulence, detoxification,adaptation","Rhamnosyl transferase wbbL, wbbL2  ",synthesis of arabinogalactan (incomplete),Cell wall synthesis,DTDPRHAM + NAGDPP = DTDP + RHAMNAGDPP,Identical,64.83920923,90.96116614,0.355828195,0.137492237,1.373831975,0.009385205,1.065953514,0.034346901,1.219892744
Rv0945/Mb0970,Rv0945,Mb0970,0,probable short-chain type dehydrogenase/reductase,intermediary metabolism and respiration,-,-,-,-,Variable,150.126859,94.57975783,-0.666578758,0.004493578,0.851024198,0.027869529,0.943310151,0.014091324,0.897167175
Rv3768/Mb3794,Rv3768,Mb3794,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,18.24004354,26.50102736,0.394639616,0.268169718,0.475635892,0.04011628,0.859780209,0.000655243,0.66770805
Rv1228/Mb1260,Rv1228,Mb1260,lpqX,probable lipoprotein lpqx,cell wall and cell processes,-,-,-,-,Identical,31.79526175,58.56628279,0.826700306,0.00000191469,0.900035743,0.012925168,0.772028441,0.027696684,0.836032092
Rv0298/Mb0306,Rv0298,Mb0306,0,hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,926.603443,1772.882759,0.990831866,0.00000000942453,1.868116999,0.0000000000914841,0.292394039,0.038873137,1.080255519
Rv0207c/Mb0213c,Rv0207c,Mb0213c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,229.2330264,390.8399627,0.73334744,0.000722787,0.473058511,0.037289637,0.81759466,0.000863928,0.645326585
Rv3633/Mb3657,Rv3633,Mb3657,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,206.9489043,539.7875957,1.433870598,0.00000000000152784,0.455690806,0.034832268,0.719808219,0.001650652,0.587749512
Rv0167/Mb0173,Rv0167,Mb0173,yrbE1A,conserved integral membrane protein yrbe1a,"virulence, detoxification,adaptation",-,-,-,-,Identical,240.4217567,571.2404462,1.123409413,0.00000195505,1.091271111,0.035140729,2.320599758,0.000106752,1.705935435
Rv0429c/Mb0437c,Rv0429c,Mb0437c,def,PROBABLE POLYPEPTIDE DEFORMYLASE DEF PDF FORMYLMETHIONINE DEFORMYLASE,information pathways,-,-,-,-,Variable,111.0855245,68.94780441,-0.688094316,0.047948211,0.797362222,0.017162363,0.781661647,0.017195691,0.789511934
Rv3013/Mb3038,Rv3013,Mb3038,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,20.71065246,13.73825646,0.169856,0.737889801,0.310344645,0.034095385,0.851167864,0.00000547898,0.580756254
Rv1106c/Mb1136c,Rv1106c,Mb1136c,0,3-beta-hydroxysteroid dehydrogenase,intermediate metabolism and respiration,"3-beta-hydroxysteroid dehydrogenase, hsd",cholesterol degradation,Other,CHOLESTEROL = 4ADSD,Identical,209.2966446,205.1307433,-0.143505837,0.430341579,0.600667893,0.031569654,1.37848787,0.0000356418,0.989577882
Rv2445c/Mb2472c,Rv2445c,Mb2472c,ndkA,probable nucleoside diphosphate kinase ndka %28ndk%29 %28ndp kinase%29 %28nucleoside-2-p kinase%29,intermediate metabolism and respiration,nucleoside-diphosphate kinase,"Nucleotide biosynthesis, de novo biosynthesis of pyrimidine ribonucleotides ",Nucleotide biosynthesis,ATP + UDP = ADP + UTP,Identical,238.5872145,232.2645973,-0.085952961,0.760959193,1.113381159,0.021045814,1.369172909,0.005227045,1.241277034
Rv3238c/Mb3266c,Rv3238c,Mb3266c,0,probable conserved integral membrane protein,cell wall and cell processes,-,-,-,-,Identical,68.4493374,117.6156345,0.782684685,0.000000294021,0.935074374,0.024578994,1.888765294,0.0000854127,1.411919834
Rv1653/Mb1681,Rv1653,Mb1681,argJ,probable glutamate n-acetyltransferase argj,intermediate metabolism and respiration,glutamate N-acetyltransferase,"Amino acid biosynthesis, Glutamate family, Arginine",Amino acid metabolism,GLU + NAORN = NAGLU + ORN,Identical,80.81034718,51.75890123,0.402669084,0.54065586,0.819229645,0.0000774983,0.394589684,0.023800734,0.606909664
Rv3572/Mb3603,Rv3572,Mb3603,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,84.98019179,153.4018688,0.867696612,0.00000127451,0.641770421,0.023513732,1.376945545,0.0000409623,1.009357983
Rv1862/Mb1893,Rv1862,Mb1893,adhA,probable alcohol dehydrogenase adha,intermediate metabolism and respiration,"alcohol dehydrogenase adhA, adh, adhE1, adhB",Pyruvate metabolism,Other,ACAL + NADH = ETH + NAD,Identical,85.42146893,236.9959469,1.527631273,0.0000000000000000276082,0.934681259,0.000596447,0.559474561,0.022074355,0.74707791
Rv3231c/Mb3260c,Rv3231c,Mb3260c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,91.13226917,119.5420464,0.313463518,0.214401628,0.698943818,0.00081674,0.435248465,0.021427925,0.567096141
Rv0924c/Mb0948c,Rv0924c,Mb0948c,mntH,conserved protein,cell wall and cell processes,-,-,-,-,Variable,32.36220002,76.43103944,1.239848964,0.000378683,1.147982276,0.000305114,0.639950663,0.021923506,0.893966469
Rv0971c/Mb0996c,Rv0971c,Mb0996c,echA7,probable enoyl-coa hydratase echa7 %28enoyl hydrase%29 %28unsaturated acyl-coa hydratase%29 %28crotonase%29,lipid metabolism,-,-,-,-,Identical,27.6020438,34.56285698,0.343496803,0.205830687,0.575891362,0.019435948,0.792749172,0.002075755,0.684320267
Rv2334/Mb2362,Rv2334,Mb2362,cysK1,cysteine synthase a cysk1 %28o-acetylserine sulfhydrylase a%29 %28o-acetylserine %28thiol%29-lyase a%29 %28csase a%29,intermediate metabolism and respiration,"cysteine synthase cysK, cysM","Amino acid biosynthesis, The serine family, Cysteine",Amino acid metabolism,ASER + H2S = AC + CYS,Identical,507.5931708,346.0095534,-0.68221979,NA,0.449136345,0.021287753,0.834813234,0.000156088,0.64197479
Rv3598c/Mb3629c,Rv3598c,Mb3629c,lysS,lysyl-trna synthetase 1 lyss %28lysine--trna ligase 1%29 %28lysrs 1%29 %28lysine translase%29,information pathways,-,-,-,-,Identical,82.15447269,75.90556865,-0.046776249,0.840095081,0.5579532,0.019408759,0.788305475,0.001668605,0.673129337
Rv0012/Mb0012,Rv0012,Mb0012,0,PROBABLE CONSERVED MEMBRANE PROTEIN,cell wall and cell processes,-,-,-,-,Variable,184.5279231,184.1642299,-0.002846269,0.986208411,0.638346421,0.012888341,0.690664717,0.006948322,0.664505569
Rv0386/Mb0393,Rv0386,Mb0393,0,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN PROBABLY LUXR/UHPA-FAMILY,regulatory proteins,-,-,-,-,Variable,17.10787046,44.21722522,1.369948305,0.0000526,1.309680668,0.003556373,1.037851107,0.015238513,1.173765887
Rv0047c/Mb0048c,Rv0047c,Mb0048c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,858.1843875,1173.74772,0.33200377,0.205830687,1.071139207,0.017789923,1.758665332,0.000382131,1.414902269
Rv3275c/Mb3303c,Rv3275c,Mb3303c,purE,PROBABLE PHOSPHORIBOSYLAMINOIMIDAZOLE CARBOXYLASE CATALYTIC SUBUNIT PURE AIR CARBOXYLASE AIRC,intermediary metabolism and respiration,-,-,-,-,Variable,96.54905764,61.92151557,-0.640821395,0.04270038,0.689561107,0.018042251,1.569178469,0.0000124915,1.129369788
Rv1118c/Mb1149c,Rv1118c,Mb1149c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,30.8512707,40.40729167,0.375553984,0.018462745,0.389783862,0.017789923,0.740880668,0.0000889376,0.565332265
Rv0352/Mb0360,Rv0352,Mb0360,dnaJ1,probable chaperone protein dnaj1,"virulence, detoxification,adaptation",-,-,-,-,Identical,334.9384466,580.7798495,0.708152884,0.002632796,0.728776289,0.017789923,1.478093369,0.0000443024,1.103434829
Rv3569c/Mb3600c,Rv3569c,Mb3600c,hsad,4%2c9-dhsa hydrolase,intermediate metabolism and respiration,"MCP hydrolase, hsaD",cholesterol degradation,Other,49DHSA = DOHNAA,Identical,90.95710225,120.9830943,0.40670071,0.039502628,0.841688028,0.002237832,0.624434481,0.015492068,0.733061255
Rv2260/Mb2284,Rv2260,Mb2284,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,283.5249255,263.6241794,-0.174057456,0.441284542,0.524206412,0.017200984,0.899139082,0.000240419,0.711672747
Rv2931/Mb2956,Rv2931,Mb2956,ppsA,PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSA,lipid metabolism,pthiocerol synthase ppsA - ppsE,"Synthesis of Phthiocerol and Phenolphthiocerol, PHTHIODIOLONE-A synthesis",Lipid biosyntheis,ATP + DOCOSANOYL_COA + 3.0 MALCOA + 5.0 NADPH + 2.0 SMMALONYLCOA = AMP + 5.0 CO2 + 5.0 NADP + PHTHIODIOLONE_A + PPI,Variable,513.9624923,480.5875208,-0.096863892,0.165898769,0.384838835,0.015856556,0.793171269,0.00002926,0.589005052
Rv3059/Mb3085,Rv3059,Mb3085,cyp136,PROBABLE CYTOCHROME P450 136 CYP136,intermediary metabolism and respiration,-,-,-,-,Variable,95.11931332,120.8973208,0.345972068,0.008319336,0.85051368,0.0000519571,0.425541911,0.015749551,0.638027795
Rv2976c/Mb3000c,Rv2976c,Mb3000c,ung,probable uracil-dna glycosylase ung %28udg%29,information pathways,-,-,-,-,Identical,61.34324435,112.3883286,0.868910259,0.000000104559,0.50323218,0.01540555,1.096207517,0.000014612,0.799719848
Rv1549/Mb1576,Rv1549,Mb1576,fadD11,probable fatty-acid-coa ligase fadd11 fatty-acid-coa synthetase fatty-acid-coa synthase,lipid metabolism,-,-,-,-,Variable,3.924036607,33.95796873,3.113339758,0.00000179,2.889216255,0.000123403,1.576103081,0.015206365,2.232659668
Rv0251c/Mb0257c,Rv0251c,Mb0257c,hsp,heat shock protein hsp %28heat-stress-induced ribosome-binding protein a%29,"virulence, detoxification,adaptation",-,-,-,-,Identical,392.3258391,2042.232076,2.487829945,0.000000000000185282,1.168976285,0.003002606,0.937657453,0.012199196,1.053316869
Rv2148c/Mb2172c,Rv2148c,Mb2172c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,168.4446294,212.222877,0.213708188,0.18763787,0.790844969,0.013473619,1.172869432,0.00063782,0.981857201
Rv0982/Mb1008,Rv0982,Mb1008,mprB,two component sensor kinase mprb,regulatory proteins,-,-,-,-,Variable,318.4558989,597.9903526,0.909028614,0.002601949,1.131024465,0.00000111516,0.424918917,0.013617435,0.777971691
Rv3204/Mb3229,Rv3204,Mb3229,0,POSSIBLE DNA-METHYLTRANSFERASE MODIFICATION METHYLASE,information pathways,-,-,-,-,Variable,118.477303,151.996208,0.359424627,0.054121366,1.81822038,0.001164279,1.328343508,0.010700294,1.573281944
Rv2330c/Mb2357c,Rv2330c,Mb2357c,lppP,probable lipoprotein lppp,cell wall and cell processes,-,-,-,-,Identical,21.63573199,16.97945885,-0.115539782,0.740996092,1.526178766,0.00000984383,0.695245585,0.011722385,1.110712175
Rv1841c/Mb1872c,Rv1841c,Mb1872c,0,CONSERVED HYPOTHETICAL MEMBRANE PROTEIN,cell wall and cell processes,-,-,-,-,Variable,130.2549061,100.1249001,-0.379536911,0.002515393,1.070072653,0.000866825,0.765366406,0.009959723,0.91771953
Rv2026c/Mb2051c,Rv2026c,Mb2051c,0,universal stress protein family protein,"virulence, detoxification,adaptation",-,-,-,-,Identical,17.95389363,18.99152766,0.232208996,0.361366003,0.749337445,0.01003943,1.036492812,0.000773067,0.892915129
Rv0959/Mb0984,Rv0959,Mb0984,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,64.28245305,90.87278663,0.610616452,0.000838025,0.706288969,0.003796523,0.639109642,0.006964375,0.672699305
Rv2983/Mb3007,Rv2983,Mb3007,0,conserved hypothetical alanine rich protein,Conserved hypothetical protein,-,-,-,-,Identical,71.78784137,96.94553139,0.451245449,0.023635591,0.893069892,0.0001148,0.517272125,0.010140503,0.705171009
Rv0459/Mb0468,Rv0459,Mb0468,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,43.61421455,147.2329428,1.741415906,0.00000000000331375,1.025198917,0.0000341644,0.533050316,0.009980194,0.779124617
Rv2633c/Mb2666c,Rv2633c,Mb2666c,0,hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,217.6615118,258.8012136,0.48797856,0.123520842,0.930355611,0.004627245,0.905835245,0.005005058,0.918095428
Rv0552/Mb0567,Rv0552,Mb0567,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,47.57459965,62.06484245,0.433893249,0.002557571,0.784122235,0.0000242772,0.400225366,0.009309818,0.592173801
Rv3313c/Mb3342c,Rv3313c,Mb3342c,add,probable adenosine deaminase add %28adenosine aminohydrolase%29,intermediate metabolism and respiration,adenosine deaminase,"Nucleotide biosynthesis, Purines",Nucleotide biosynthesis,ADN = INS + NH3,Identical,57.62324613,69.85761013,0.394961735,0.026716135,0.472379612,0.00914297,0.851164559,0.0000481729,0.661772085
Rv2799/Mb2822,Rv2799,Mb2822,0,PROBABLE MEMBRANE PROTEIN,cell wall and cell processes,-,-,-,-,Variable,142.1210004,148.1985419,0.060411504,0.710093727,1.147517203,0.000000349645,0.420669696,0.009095492,0.784093449
Rv2969c/Mb2993c,Rv2969c,Mb2993c,0,possible conserved membrane or secreted protein,cell wall and cell processes,-,-,-,-,Identical,342.8683167,553.4872416,0.64427405,0.000000110546,0.68873273,0.002840244,0.609112589,0.006210784,0.64892266
Rv1995/Mb2018,Rv1995,Mb2018,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,4.316045643,9.417060357,1.244865962,0.00000546087,1.118729018,0.000571332,0.790883465,0.008004105,0.954806242
Rv3777/Mb3806,Rv3777,Mb3806,0,probable oxidoreductase,intermediary metabolism and respiration,-,-,-,-,Variable,123.7150976,162.3910911,0.392450917,0.006432747,0.62563638,0.008475546,1.120133354,0.0000455526,0.872884867
Rv1159A/Mb1191c,Rv1159A,Mb1191c,0,unknown protein,Conserved hypothetical protein,-,-,-,-,Identical,292.6405882,368.8845878,0.482760846,0.016517845,0.670522827,0.004304825,0.665050604,0.004094376,0.667786716
Rv3389c/Mb3421c,Rv3389c,Mb3421c,htdy,probable 3-hydroxyacyl-thioester dehydratase htdy,intermediary metabolism and respiration,-,-,-,-,Variable,282.4959145,364.8158689,0.368938483,0.029489686,0.636432538,0.007372076,1.021985805,0.000117346,0.829209171
Rv0281/Mb0289,Rv0281,Mb0289,0,possible s-adenosylmethionine-dependent methyltransferase,lipid metabolism,-,-,-,-,Identical,998.5977621,613.3756971,-0.87404319,0.004922058,0.485364262,0.006755405,0.655787112,0.000552153,0.570575687
Rv1008/Mb1035,Rv1008,Mb1035,tatD,Probable deoxyribonuclease TatD YjjV protein,cell wall and cell processes,-,-,-,-,Variable,19.63539587,18.53295874,-0.083363462,0.811447266,0.994513646,0.000428413,0.703353216,0.006741998,0.848933431
Rv2982c/Mb3006c,Rv2982c,Mb3006c,gpdA2,PROBABLE GLYCEROL-3-PHOSPHATE DEHYDROGENASE [NADPB] GPDA2 NADPH-DEPENDENT GLYCEROL-3-PHOSPHATE DEHYDROGENASE,lipid metabolism,glycerol-3-phosphate dehydrogenase gpdA1,"Phospholipid synthesis, synthesis of phophatidlyglycerol",Lipid biosyntheis,DHAP + NADH = GL3P + NAD,Variable,148.1769951,124.878451,-0.246796935,0.279960786,0.635876419,0.006584911,1.131709501,0.0000325865,0.88379296
Rv3718c/Mb3745c,Rv3718c,Mb3745c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,75.50951968,118.5273371,0.532067849,0.009360708,0.426254959,0.006374049,0.852231742,0.0000079656,0.63924335
Rv2794c/Mb2817c,Rv2794c,Mb2817c,pptt,phosphopantetheinyl transferase pptt coa:apo-[acp]pantetheinephosphotransferase coa:apo-[acyl-carrier protein]pantetheinephosphotransferase,conserved hypotheticals,"holo-[acyl-carrier-protein] synthase acpS OR 'hypothetical' withy 4'-phosphopantetheinyl transferase region, pptA - artificial reaction","Cofactor biosynthesis, ACP biosynthesis",Cofactor biosynthesis,COA = ACP,Variable,180.4673927,156.7141053,-0.203603153,0.340982891,0.802203365,0.001394886,0.673778363,0.004883179,0.737990864
Rv1500/Mb1538,Rv1500,Mb1538,0,probable glycosyltransferase,intermediate metabolism and respiration,"alpha-mannosyltransferase, pimF",Phosphatidylinositol mannoside (PIM) synthesis,Lipid biosyntheis,AC4PIM5 + PPM = AC4PIM6 + DPP,Identical,79.95860498,182.9441852,1.051058946,0.000000628696,1.677523687,0.000000874183,0.697269916,0.006229788,1.187396802
Rv0379/Mb0386,Rv0379,Mb0386,secE2,possible protein transport protein sece2,cell wall and cell processes,-,-,-,-,Identical,716.7584297,715.6914302,-0.049731096,0.877598864,0.632808202,0.002948997,0.619476772,0.003122365,0.626142487
Rv0730/Mb0751,Rv0730,Mb0751,0,gcn5-related n-acetyltransferase,intermediate metabolism and respiration,-,-,-,-,Identical,173.4567643,240.4661827,0.510183582,0.00000350586,0.527387798,0.005272635,0.696867931,0.000491783,0.612127864
Rv0673/Mb0692,Rv0673,Mb0692,echA4,possible enoyl-coa hydratase echa4 %28enoyl hydrase%29 %28unsaturated acyl-coa hydratase%29 %28crotonase%29,lipid metabolism,-,-,-,-,Identical,66.26495602,69.17038656,0.087193586,0.568770859,0.447897896,0.005265225,0.747449374,0.000046105,0.597673635
Rv2846c/Mb2871c,Rv2846c,Mb2871c,efpA,POSSIBLE INTEGRAL MEMBRANE EFFLUX PROTEIN EFPA,cell wall and cell processes,-,-,-,-,Variable,908.5167717,1063.821885,0.227671568,0.34098797,1.144303018,0.002299934,1.097183859,0.002886424,1.120743439
Rv3873/Mb3903,Rv3873,Mb3903,PPE68,ppe family protein ppe68,PE/PPE,-,-,-,-,Identical,805.2810599,1765.363366,1.101932734,0.00000000000000119026,0.849418224,0.004583865,1.214836879,0.00018849,1.032127551
Rv2568c/Mb2598c,Rv2568c,Mb2598c,0,conserved hypothetical protein,Conserved hypothetical protein,-,-,-,-,Identical,29.97055184,27.99802897,-0.140698218,0.409535772,1.120388373,0.0000398588,0.665849967,0.004500817,0.89311917
Rv1336/Mb1371,Rv1336,Mb1371,cysM,cysteine synthase b cysm %28csase b%29 %28o-phosphoserine sulfhydrylase b%29 %28o-phosphoserine %28thiol%29-lyase b%29,intermediate metabolism and respiration,"cysteine synthase cysK, cysM","Amino acid biosynthesis, The serine family, Cysteine",Amino acid metabolism,ASER + H2S = AC + CYS,Identical,272.7320079,198.0921007,-0.403030983,0.020973083,0.773980077,0.0000181575,0.42999889,0.004477676,0.601989483
Rv2913c/Mb2937c,Rv2913c,Mb2937c,0,possible d-amino acid aminohydrolase %28d-amino acid hydrolase%29,intermediate metabolism and respiration,-,-,-,-,Identical,30.25928784,39.24226996,0.477241515,0.040679982,0.62727032,0.00351177,0.806488671,0.000381435,0.716879496
Rv0412c/Mb0420c,Rv0412c,Mb0420c,0,POSSIBLE CONSERVED MEMBRANE PROTEIN,cell wall and cell processes,-,-,-,-,Variable,232.2232831,222.9096441,-0.059053591,0.298874845,0.977210643,0.0000278938,0.576170865,0.003729806,0.776690754
Rv0360c/Mb0367c,Rv0360c,Mb0367c,0,conserved protein,Conserved hypothetical protein,-,-,-,-,Identical,21.13262227,37.38897501,0.722078757,0.002326353,1.080870016,0.00000985021,0.587479198,0.003616735,0.834174607
Rv3878/Mb3908,Rv3878,Mb3908,espj,esx-1 secretion-associated protein espj. conserved alanine rich protein.,conserved hypotheticals ,-,-,-,-,Variable,247.6857638,520.8953144,1.07248251,0.0000000239,2.001733182,0.000109601,1.355609069,0.003397873,1.678671125
Rv3897c/Mb3927c,Rv3897c,Mb3927c,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,72.08211764,71.2202451,-0.017353995,0.939829977,1.863725118,0.000860498,1.61290609,0.00263395,1.738315604
Rv2565/Mb2594,Rv2565,Mb2594,0,conserved protein,Conserved hypothetical protein,L-glutamine binding (glnH) and transport via ABC system (glnQ),"Transport reactions, Osmotic shock-sensitive active transport (ABC system)",Transport reaction,ATP + GLN_xt = ADP + GLN + PI,Identical,120.8606596,112.9580343,-0.149464348,0.2700745,0.897398424,0.0000342684,0.55656187,0.002973076,0.726980147
Rv0966c/Mb0991c,Rv0966c,Mb0991c,0,conserved protein,conserved hypotheticals,-,-,-,-,Variable,287.7260499,435.2239858,0.597062223,0.034935102,0.952611358,0.001993514,1.045932797,0.00086236,0.999272078
